isbn,book_title,book_author,year_of_publication,Summary,Language,Category,img_l,average_rating
0440237092,Black Water Transit,Carsten Stroud,2002.0,"To get his criminal son out of trouble with the authorities,
businessman Jack Vermillion makes a deal with the ATF to turn
informant on an illegal gun dealer in exchange for his son&#39;s
freedom, but when the raid goes wrong, leaving several ...",en,Fiction,http://images.amazon.com/images/P/0440237092.01.LZZZZZZZ.jpg,4.0
0440505712,"The Nitpicker's Guide for Next Generation Trekkers, Vol. 2",PHIL FARRAND,1993.0,"Points out bloopers, errors, equipment oddities, and plot
discrepancies for six seasons of &quot;Star Trek, the Next
Generation,&quot; and includes trivia questions, odd facts, and
memorable lines",en,Performing arts,http://images.amazon.com/images/P/0440505712.01.LZZZZZZZ.jpg,3.0
0445406895,The Recycled Citizen (Sarah Kelling and Max Bittersohn Mysteries (Paperback)),Charlotte Mac Leod,1989.0,A Sarah Kelling mystery.,en,Fiction,http://images.amazon.com/images/P/0445406895.01.LZZZZZZZ.jpg,3.0
0446364460,The Totem,David Morrell,1995.0,"Shortly after the corpse of a young hitchhiker, apparently the victim
of a hit-and-run driver, is found in a small Western town, the coroner
who was to perform the autopsy is discovered dead and the corpse
disappears",en,Fiction,http://images.amazon.com/images/P/0446364460.01.LZZZZZZZ.jpg,3.3
0446404241,Shooting at Loons (Deborah Knott Mysteries (Paperback)),Margaret Maron,1995.0,"In a picturesque North Carolina village, a struggle between commercial
fishermen and real estate developers leads to murder--and Judge
Deborah Knott&#39;s ex-lover is implicated.",en,Fiction,http://images.amazon.com/images/P/0446404241.01.LZZZZZZZ.jpg,2.9
0446602825,"The Baker's Boy (The Book of Words, Book 1)",J. V. Jones,1996.0,"Melliandra, forced into a betrothal with a sinister prince, flees
Castle Harvell with Jack, a kitchen apprentice with an uncontrolled
power to work miracles. The Book of Words is a new fantasy adventure
series featuring lethal conspiracies.",en,Fiction,http://images.amazon.com/images/P/0446602825.01.LZZZZZZZ.jpg,2.9
0446609609,Burnt Sienna,David Morrell,2001.0,"After taking a commission to paint a portrait of Sienna, the wife of
businessman Derek Bellasar, former marine-turned-artist Chase Malone
matches wits with a dangerous arms dealers as he sets out to rescue
Sienna from a lethal fate.",en,Fiction,http://images.amazon.com/images/P/0446609609.01.LZZZZZZZ.jpg,3.3
0446609889,A Matter of Roses (Faith Abbey Mysteries),David Manuel,2001.0,"When the prominent and much loved scientist Maurice Tomlinson dies of
bee stings at a time of year when bees are dormant, many suspect foul
play.",en,Fiction,http://images.amazon.com/images/P/0446609889.01.LZZZZZZZ.jpg,3.3
044661100X,Hotel Transylvania,Chelsea Quinn Yarbro,2002.0,"Beautiful young Madelaine de Montalia falls violently in love with Le
Comte de Saint Germain, unaware that the charming nobleman is a
vampire, while a group of evil sorcerers, who have been using their
privileged high rank to cover up their ...",en,Fiction,http://images.amazon.com/images/P/044661100X.01.LZZZZZZZ.jpg,3.2
0446675172,Like a Hole in the Head,Jen Banbury,1999.0,"After buying and reselling a valuable book, Jill must find the current
owner or lose her life to the assassin who demands she return the book
to him",en,Fiction,http://images.amazon.com/images/P/0446675172.01.LZZZZZZZ.jpg,3.3
0448089025,The House on the Cliff  (The Hardy Boys Mystery Stories 2),Franklin W. Dixon,1991.0,"When Mr. Hardy disappears while investigating a mystery surrounding a
vacant house rumored to be either haunted or an abode for criminals,
the Hardy Boys search for the truth.",en,Juvenile fiction,http://images.amazon.com/images/P/0448089025.01.LZZZZZZZ.jpg,3.2
0448089556,The Witchmaster's Key (Hardy Boys Mystery Stories),Franklin W. Dixon,1976.0,"Frank and Joe have no time for explanations when Mr. Hardy sends them
to England to help his old friend.",en,Adventure stories,http://images.amazon.com/images/P/0448089556.01.LZZZZZZZ.jpg,2.7
0449002004,Vampire Hunter,MICHAEL ROMKEY,1998.0,"A vampire, entombed in the Titanic for nearly a century, seeks out a
psychiatrist for help.",en,Fiction,http://images.amazon.com/images/P/0449002004.01.LZZZZZZZ.jpg,3.3
044900631X,Murder in the Forecast (Josie Pigeon Mystery),Valerie Wolzien,2001.0,"When she finds her new employer, wealthy New Yorker Cornell Hudson,
murdered in house she is supposed to remodel, contractor Josie Pigeon
is not left with much to go on when Hurricane Agatha destroys the
house and the body, forcing Josie to ...",en,Fiction,http://images.amazon.com/images/P/044900631X.01.LZZZZZZZ.jpg,3.0
0449006689,"Murder in Havana (Truman, Margaret, Capital Crimes Series.)",Margaret Truman,2002.0,"Asked to investigate an American pharmaceutical firm that may be using
a German company as a front to avoid the U.S. scientific embargo of
Cuba, Max Pauling is caught in a scheme to seize control of some
groundbreaking medical research.",en,Fiction,http://images.amazon.com/images/P/0449006689.01.LZZZZZZZ.jpg,3.2
0449148041,The Vampire Papers,Michael Romkey,1994.0,"The sequel to I, Vampire, finds the malevolent fiend bent on
vengeance, with no rational explanation for his unaltered presence
after seventy years--only for the relentless hatred in his dark,
impenetrable eyes. Original.",en,Fiction,http://images.amazon.com/images/P/0449148041.01.LZZZZZZZ.jpg,3.0
0449149056,Mrs. Pollifax and the Second Thief,Dorothy Gilman,1995.0,"In the 10th mystery in the series, Mrs. Pollifax comes to the aid of
another CIA agent who has stumbled onto a cartel of professional
killers in Sicily.",en,Fiction,http://images.amazon.com/images/P/0449149056.01.LZZZZZZZ.jpg,3.6
0449206912,Fly Away Home,Marge Piercy,1985.0,"Daria Walker is disturbed by her husband&#39;s strange and mysterious
behavior and discovers some terrifying facts about the family finances
and his involvement in arson and murder, after he asks her for a
divorce",en,Fiction,http://images.amazon.com/images/P/0449206912.01.LZZZZZZZ.jpg,3.2
0449210677,Resurrection Row,Anne Perry,1989.0,A Charlotte and Thomas Pitt novel.,en,Fiction,http://images.amazon.com/images/P/0449210677.01.LZZZZZZZ.jpg,3.3
0449215245,Mrs. Pollifax on Safari,Dorothy Gilman,1991.0,"At the request of her old CIA contact, Carstairs, Emily Pollifax
leaves New Jersey and her geraniums for Africa, where she battles dark
forces of evil to save an African leader from assassination",en,Fiction,http://images.amazon.com/images/P/0449215245.01.LZZZZZZZ.jpg,3.0
0449218953,Alistair Maclean's Night Watch,Alistair MacNeill,1991.0,"When the UN Anti-Crime Organization, a top-secret strike force, is
called into action, Mike Graham, C.W. Whitlock, and Sabrina Carver
track an unknown enemy responsible for a crime wave involving art
theft, espionage, drug dealing, and ...",en,Fiction,http://images.amazon.com/images/P/0449218953.01.LZZZZZZZ.jpg,2.7
0449221172,The Past Is Another Country,Lois Battle,1992.0,"Three women who had met as girls at a West Australian convent school--
a film director on the brink of fame, a quiet, reclusive married
woman, and a nun poised on the brink of a sexual awakening--face
profound decisions",en,Fiction,http://images.amazon.com/images/P/0449221172.01.LZZZZZZZ.jpg,2.9
0449223493,The Longings of Women,Marge Piercy,1995.0,"Brought together through their troubled marriages, three women from
very different backgrounds help each other struggle toward emotional
independence. By the author of Gone to Soldiers. Reprint.",en,Fiction,http://images.amazon.com/images/P/0449223493.01.LZZZZZZZ.jpg,3.2
0451177134,"A Classy Touch of Murder (Dr. Jean Montrose Mystery, No 3)",C. F. Roe,1995.0,"Dr. Jean Montrose joins forces with Inspector Detective Douglas Niven
of the Perth police to investigate the murder of affluent, high-living
bachelor Graeme Ferguson, and together they uncover a host of suspects
and a baffling, complex ...",en,Fiction,http://images.amazon.com/images/P/0451177134.01.LZZZZZZZ.jpg,3.0
0451180674,A Bonny Case of Murder,C. F. Roe,1994.0,"Inspector Doug Niven&#39;s investigation into the brutal murder of a
beautiful secretary is stymied by a growing list of suspects and the
baffling murder of his prime suspect, until medical expert Dr. Jean
Montrose steps in. Original.",en,Fiction,http://images.amazon.com/images/P/0451180674.01.LZZZZZZZ.jpg,3.4
0451181344,Dr. Nightingale Rides the Elephant (Deirdre Quinn Nightingale Mystery),Lydia Adamson,1994.0,"When an elephant goes berserk and kills a beautiful dancer in a small
circus, veterinarian Deirdre Nightingale is convinced that someone
tampered with the animal, and she sets out to find the culprit before
the &quot;rogue&quot; elephant must be ...",en,Fiction,http://images.amazon.com/images/P/0451181344.01.LZZZZZZZ.jpg,2.9
0451181395,Murder Can Kill Your Social Life (Desiree Shapiro Mysteries (Paperback)),Selma Eichler,1995.0,"Full-figured New York private detective Desiree Shapiro takes on the
case of a grocery delivery boy accused of the brutal robbery and
murder of an elderly woman. Original.",en,Fiction,http://images.amazon.com/images/P/0451181395.01.LZZZZZZZ.jpg,2.9
0451183843,Murder Can Ruin Your Looks (Desiree Shapiro Mysteries (Paperback)),Selma Eichler,2003.0,"Reluctantly assisting an old friend, full-figured gumshoe Desiree
Shapiro investigates the shooting of identical twins Mary Ann and
Meredith, in an attempt to identify which twin was killed and which is
only comatose",en,Fiction,http://images.amazon.com/images/P/0451183843.01.LZZZZZZZ.jpg,3.2
0451184912,Brandy & Bullets (Murder She Wrote),Jessica Fletcher,1997.0,"More information to be announced soon on this forthcoming title from
Penguin USA",en,Fiction,http://images.amazon.com/images/P/0451184912.01.LZZZZZZZ.jpg,3.3
0451185218,Murder Can Wreck Your Reunion: A Desiree Shapiro Mystery (Desiree Shapiro Mysteries (Paperback)),Selma Eichler,1997.0,"Private investigator Desiree Shapiro receives a frantic call from her
niece, who is suspected of murdering a former sorority sister at a
reunion, drawing Shapiro into her fourth treacherous--and hilarious--
mystery. Original.",en,Fiction,http://images.amazon.com/images/P/0451185218.01.LZZZZZZZ.jpg,2.9
0451186060,Tensleep (Signey Mystery),Sarah Andrews,1995.0,"Working on an oil-drilling rig in the Wyoming badlands, Em Hansen
suspects foul play when a geologist and a well-worker fall prey to
fatal accidents, and the feisty mudlogger learns the truths about her
supervisors.",en,Fiction,http://images.amazon.com/images/P/0451186060.01.LZZZZZZZ.jpg,3.3
0451187431,Deadly Harvest,Leonard Goldberg,1998.0,"Seeking a replacement organ for her critically ill sister, forensic
pathologist Joanna Blalock uncovers a sinister truth about the
replacement organ facility that causes her to make a life-or-death
decision. Reprint.",en,Fiction,http://images.amazon.com/images/P/0451187431.01.LZZZZZZZ.jpg,3.0
0451187482,Dominion,Bentley Little,1996.0,"His attempts at fitting in at a new school complicated by disturbing
dreams, Dion Semele befriends Penelope Daneam, an orphan who has been
raised by nuns, and the two become catalysts for a reign of incredible
terror. Original.",en,Fiction,http://images.amazon.com/images/P/0451187482.01.LZZZZZZZ.jpg,3.0
0451187938,A Fall in Denver: An Em Hansen Mystery,Sarah Andrews,1996.0,"Geologist-turned-sleuth Em Hansen trades her usual dungarees for
tweeds as she investigates a case of murder and ecological mayhem at
the corporate headquarters of Denver&#39;s Blackfeet Oil Company",en,Fiction,http://images.amazon.com/images/P/0451187938.01.LZZZZZZZ.jpg,2.7
0451191730,Code Red,Nancy Fisher,1998.0,"Behind it all lies a deadly conspiracy of terifying proportions...with
the safety of the world hanging on the balance! • Over 300,000 copies
of Nancy Fisher&#39;s books in print! • Compares to &quot;New York
Times&quot; bestselling authors Robin Cook ...",en,Fiction,http://images.amazon.com/images/P/0451191730.01.LZZZZZZZ.jpg,2.9
0451192982,Murder in the Mist: A Stanley Waters Mystery (Stanley Waters Mysteries),Willard Scott,1999.0,"When death visits a Civil War reenactment, retired TV weatherman
Stanley Waters investigates. Reprint.",en,Fiction,http://images.amazon.com/images/P/0451192982.01.LZZZZZZZ.jpg,3.1
0451198336,"Tanner's Twelve Swingers: An Evan Tanner Mystery (Evan Tanner Mystery Series, 3)",Lawrence Block,1999.0,"Spy Evan Tanner is in over his head when he agrees to help a lovesick
friend find a lost love and encounters a motley crew of disaffected
Eastern Europeans who dream about emigrating, and see Tanner as their
ticket out.",en,Fiction,http://images.amazon.com/images/P/0451198336.01.LZZZZZZZ.jpg,3.1
0451199502,Reaching to Heaven: A Spiritual Journey Through Life and Death,James Van Praagh,2000.0,"Tells how to develop one&#39;s spiritual core, and relates the stories
of individuals who have found comfort in communications from their
deceased loved ones",en,"Body, mind & spirit",http://images.amazon.com/images/P/0451199502.01.LZZZZZZZ.jpg,3.1
0451202309,Nothing Gold Can Stay (Liam Campbell Mysteries (Paperback)),Dana Stabenow,2001.0,"Reprint. Described as &quot;an accomplished writer whose books...are
always entertaining&quot;,* Dana Stabenow once again captures the icy
essence of the Alaskan bush country -- a place haunted by loneliness,
mystery, and soul-chilling fear. . .",en,Fiction,http://images.amazon.com/images/P/0451202309.01.LZZZZZZZ.jpg,2.9
0451204867,With Hostile Intent,Robert Gandt,2001.0,"The Iraqi pilots like to buzz the borders -- just close enough to
shake up the U.S. Hornets&#39; nest. And everyone knows these Hornets
can&#39;t sting unless the Iraqis show hostile intent.",en,Fiction,http://images.amazon.com/images/P/0451204867.01.LZZZZZZZ.jpg,3.1
0451205782,Punk's War,Ward Carroll,2002.0,"Offering an insider&#39;s glimpse of modern-day Naval aviation, this
debut novel chronicles the lives and fortunes of a group of Naval
aviators as they deal with their dangerous mission to maintain peace
in an unstable Middle East. Reprint.",en,Fiction,http://images.amazon.com/images/P/0451205782.01.LZZZZZZZ.jpg,3.0
0451206495,Leonard Maltin's 2003 Movie and Video Guide,Leonard Maltin,2002.0,"Presents capsule movie reviews with ratings, along with information on
the cast and running times.",en,Performing arts,http://images.amazon.com/images/P/0451206495.01.LZZZZZZZ.jpg,3.3
0451403975,Murder at 75 Birch: A True Story of Family Betrayal,Richard T. Pienciak,1993.0,"Revealing the truth behind a shocking story of family anger, the
author of Deadly Masquerade traces the evolution of Glen
Wolsieffer&#39;s murderous career as he plots the deaths of those
closest to him. Reprint.",en,True crime,http://images.amazon.com/images/P/0451403975.01.LZZZZZZZ.jpg,3.3
0451404580,Spellbound,Hilary Norman,1994.0,"American Katherine Andersen&#39;s dream marriage to Sebastian Locke, a
powerful British talent agent, is transformed into a nightmare by
Sebastian&#39;s hidden demons, jealous obsessions, and deadly
compulsions. Reprint.",en,Fiction,http://images.amazon.com/images/P/0451404580.01.LZZZZZZZ.jpg,3.0
0451404874,The Forbidden Zone,Whitley Strieber,1994.0,"A mound at the center of the community of Oscola, New York, has been
transformed by an evil force that alters the landscape and preys upon
the minds of all those who approach. Reprint.",en,Fiction,http://images.amazon.com/images/P/0451404874.01.LZZZZZZZ.jpg,3.1
0451405374,Every Mother's Nightmare (Onyx True Crime),"Charles, Jr Bosworth",1995.0,"Reveals the harrowing story of two mothers, Jude Govreau and Mari
Winzen, whose children were brutally killed by a vicious murderer, and
recounts their efforts with a lone district attorney to bring the
murderer to justice. Original.",en,Social science,http://images.amazon.com/images/P/0451405374.01.LZZZZZZZ.jpg,3.2
0451407032,Dead of Night: The True Story of a Serial Killer (Onyx True Crime),Don Lasseter,1997.0,"Recounts the murderous career of Jimmy Rode, alias Cesar Barone, who
launched his serial campaign of rape and murder that terrified Oregon
with the help of Ted Bundy, whom he met in a Florida prison. Original.",en,True crime,http://images.amazon.com/images/P/0451407032.01.LZZZZZZZ.jpg,3.2
0451408292,Executive Sanction,David Compton,1998.0,"The president&#39;s wife, a respected federal judge, sits in the case
of a reputed mobster accused of killing another judge while the
man&#39;s attorney tries to blackmail her into a non-guilty verdict.
By the author of Executive Sanction. Reprint.",en,Fiction,http://images.amazon.com/images/P/0451408292.01.LZZZZZZZ.jpg,2.9
0451409787,Valentine,Tom Savage,2001.0,"Believing she has it all in a successful writing career, an attentive
lover, and lots of friends, Jillian Talbot is stalked by a secret
admirer who calls himself Valentine and who is hunting her down as the
holiday approaches.",en,Fiction,http://images.amazon.com/images/P/0451409787.01.LZZZZZZZ.jpg,3.4
0451410211,Some Survive,James Preston Girard,2002.0,"Escaping from Hollywood&#39;s dark underside, a mysterious woman
calling herself Celeste Mundy, who finds herself trapped by fate on
the stormy plains of Kansas, holds the key to a long-hidden crime for
detective Floyd Lassiter.",en,Fiction,http://images.amazon.com/images/P/0451410211.01.LZZZZZZZ.jpg,3.1
0451410688,The Old Fox Deceiv'D: A Richard Jury Novel,Martha Grimes,2003.0,"Scotland Yard Inspector Richard Jury investigates the bizarre murder
of an unidentified woman in a tiny English seaside village.",en,Fiction,http://images.amazon.com/images/P/0451410688.01.LZZZZZZZ.jpg,3.0
0451457005,"Into the Forge (Hel's Crucible Duology , No 1)",Dennis L. McKiernan,1998.0,"The saga of the War of the Ban pits two unlikely heroes against an
ancient, evil sorcery",en,Fiction,http://images.amazon.com/images/P/0451457005.01.LZZZZZZZ.jpg,3.3
0451522516,Elmer Gantry (Signet Classics (Paperback)),Sinclair Lewis,1978.0,"Today universally recognized as a landmark in American literature,
Elmer Gantry scandalized readers when it was first published, causing
Sinclair Lewis to be &quot;invited&quot; to a jail cell in New
Hampshire and to his own lynching in Virginia.",en,Fiction,http://images.amazon.com/images/P/0451522516.01.LZZZZZZZ.jpg,3.4
0452275008,Zombie,Joyce Carol Oates,1996.0,"After Quentin P, a convicted sex offender, is paroled, he embarks on a
series of murders, in a chilling book that is told from Quentin&#39;s
point of view as he kills and eludes the police. Reprint.",en,Fiction,http://images.amazon.com/images/P/0452275008.01.LZZZZZZZ.jpg,3.2
0452283493,Sophie and the Rising Sun,Augusta Trobaugh,2002.0,"When Mr. Oto arrives in Salty Creek, Georgia, kind Miss Anne takes him
in and widow Sophie rediscovers new joy after meeting him, but the
relationships are tested after the Japanese bomb Pearl Harbor and Mr.
Oto&#39;s new life is besieged.",en,Fiction,http://images.amazon.com/images/P/0452283493.01.LZZZZZZZ.jpg,3.0
0486295583,The Adventure of the Dancing Men and Other Sherlock Holmes Stories (Dover Thrift Editions),Sir Arthur Conan Doyle,1997.0,"Title story plus 3 others featuring the peerless sleuth and his
faithful sidekick: &quot;The Adventure of the Dying Detective,&quot;
&quot;The Musgrave Ritual&quot; and &quot;The Adventure of the Bruce-
Partington Plans.&quot;",en,Fiction,http://images.amazon.com/images/P/0486295583.01.LZZZZZZZ.jpg,3.2
051508400X,Cocoon,David Saperstein,1985.0,"A feisty group of retirees, living in a condominium in Coral Gables,
Florida, come to the aid of the Antareans, a group of alien space
travelers on Earth to regain some cocoons stored underwater five
millennia earlier",en,Fiction,http://images.amazon.com/images/P/051508400X.01.LZZZZZZZ.jpg,2.9
0515099325,Ambush at Osirak,Herbert Crowder,1989.0,"Fast-paced, gripping and chillingly authentic, Herbert Crowder&#39;s
dramatic new thriller draws on modern events straight from the heart
of the fiery Middle East--where the specter of nuclear confrontation
lurks just beyond the horizon.",en,9,http://images.amazon.com/images/P/0515099325.01.LZZZZZZZ.jpg,2.9
0515104175,Counterattack (The Corps Book 3),W. E. B. Griffin,1990.0,"A story of the men and women who fought in the Marine Corps during
World War II.",en,Fiction,http://images.amazon.com/images/P/0515104175.01.LZZZZZZZ.jpg,3.2
0515117153,Candlenight,Phil Rickman,1995.0,"Trying to participate in village life despite its standoffish
citizens, professional couple Giles and Claire are horrified when
events culminate in a town uprising against them, and they discover a
sinister truth. Original.",en,Fiction,http://images.amazon.com/images/P/0515117153.01.LZZZZZZZ.jpg,3.1
0515128023,The Soldier Spies (Men at War (Paperback Jove)),W. E. B. Griffin,2000.0,"In 1942, two American spies operating in Germany become pawns in a
plot to smuggle German atomic experts out of the country. Reprint.",en,Fiction,http://images.amazon.com/images/P/0515128023.01.LZZZZZZZ.jpg,3.1
0515135690,Bitter Instinct,Robert W. Walker,2003.0,"FBI Medical Examiner Dr. Jessica Coran is pitted against a serial
killer with a passion for poetry--and the need to carve it into his
victims&#39; flesh.",en,Fiction,http://images.amazon.com/images/P/0515135690.01.LZZZZZZZ.jpg,3.1
0525946810,Suspicion of Madness,Barbara Parker,2003.0,"Gail and Anthony&#39;s quiet getaway in the Florida Keys is
interrupted when a former client is implicated in a local murder and
subsequently attempts suicide during a tropical storm.",en,Fiction,http://images.amazon.com/images/P/0525946810.01.LZZZZZZZ.jpg,3.3
0553095412,The Truce at Bakura (Star Wars),Kathy Tyers,1994.0,"When Alliance forces intercept a Bakuran message to the Emperor
pleading for help, Princess Leia, Luke Skywalker, and Han Solo travel
to the far-flung Imperial world and encounter its cold-blooded
reptilian invaders",en,Fiction,http://images.amazon.com/images/P/0553095412.01.LZZZZZZZ.jpg,2.9
0553278193,Fer-De-Lance (Crime Line),Rex Stout,1992.0,"A case of multiple murder sends super sleuth Nero Wolfe and his quick-
witted legman Archie Goodwin on a desperate hunt for clues, but they
soon discover that they may be getting too close to a killer when
someone sends them a fer-de-lance, ...",en,Fiction,http://images.amazon.com/images/P/0553278193.01.LZZZZZZZ.jpg,2.9
0553287346,Well-Schooled in Murder,Elizabeth George,1991.0,"Scotland Yard Inspector Thomas Lynley and Sergeant Barbara Havers
attempt to find out who tortured and then murdered a gifted young
student in the churchyard of an exclusive boys&#39; prep school",en,Fiction,http://images.amazon.com/images/P/0553287346.01.LZZZZZZZ.jpg,3.4
055328777X,Fire,Alan Rodgers,1990.0,"In the wake of a devastating nuclear conflagration, a small group of
men and women journeys to the heartland of America and becomes caught
up in the ultimate confrontation between the powers of good and evil",en,Fiction,http://images.amazon.com/images/P/055328777X.01.LZZZZZZZ.jpg,3.1
0553297503,Sierra Triumph (The Holts No. 6),Dana Fuller Ross,1992.0,"Heading west after a fight with his folks, seventeen-year-old Frank
Blake, the great-grandson of frontiersman Whip Holt, finds adventure
and danger, while, back in the city, his cousin, Tim Holt, meddles
with a feisty suffragette.",en,Fiction,http://images.amazon.com/images/P/0553297503.01.LZZZZZZZ.jpg,3.0
0553298062,Star Wars: Showdown at Centerpoint (Star Wars: The Corellian Trilogy (Paperback)),Roger MacBride Allen,1998.0,"Discovering the existence of a devastating weapon that has the power
to destroy suns and with them entire solar systems, Luke Skywalker is
forced to make a decision that jeopardizes the freedom of the
Corellian sector. Original.",en,Fiction,http://images.amazon.com/images/P/0553298062.01.LZZZZZZZ.jpg,3.3
0553560298,Shadow of the Watching Star (First Americans Saga),William Sarabande,1995.0,"Torn apart by tribal fighting and abandoned by their sacred spirits, a
band of prehistoric North Americans called the People put their hope
in a young shaman who holds the key to the future of his race.
Original.",en,Fiction,http://images.amazon.com/images/P/0553560298.01.LZZZZZZZ.jpg,3.0
055356532X,Mortal Memory,Thomas H. Cook,1994.0,"A young boy grapples with the murder of his mother, sister, and
brother, all the while trying to stay one step ahead of the man who
killed them and who wants to kill him--his own father. Reprint.",en,Fiction,http://images.amazon.com/images/P/055356532X.01.LZZZZZZZ.jpg,3.5
0553568043,"The Bacta War (Star Wars: X-Wing Series, Book 4)",Michael A. Stackpole,1998.0,"The final installment of the X-Wing series pits the Rogue Squadron
against the powerful fleet of the tyrant Ysanne Isard, who plans to
destroy the New Republic using medicinal bacta from the planet
Thyferra. Original.",en,Fiction,http://images.amazon.com/images/P/0553568043.01.LZZZZZZZ.jpg,2.9
0553571931,The Chatham School Affair,Thomas H. Cook,1997.0,"When Malcolm Gaines asks his attorney to prepare his will, he
resurrects the long-buried secret behind a tragedy at Chatham School,
which destroyed lives and shattered a quiet community",en,Fiction,http://images.amazon.com/images/P/0553571931.01.LZZZZZZZ.jpg,3.5
0553576259,Death in a Cold Hard Light,Francine Mathews,1999.0,"When a young man&#39;s corpse is found in the storm-churned waters off
Nantucket, detective Merry Folger is puzzled by his death, until dead
ends and false leads turn the spotlight on her police chief father.
Reprint.",en,Fiction,http://images.amazon.com/images/P/0553576259.01.LZZZZZZZ.jpg,3.4
0553577344,Mulch (Gardening Mysteries (Paperback)),Ann Ripley,1998.0,"Organic gardener-turned-sleuth Louise Eldridge discovers that life is
not always rosy when, while mulching her yard with neighbors&#39;
clippings, she discovers body parts in some of the bags",en,Fiction,http://images.amazon.com/images/P/0553577344.01.LZZZZZZZ.jpg,2.9
0553578170,Jane and the Wandering Eye: Being the Third Jane Austen Mystery,Stephanie Barron,1998.0,"In Jane Austen&#39;s most fearsome and festive outing thus far, the
nineteenth-century author and amateur sleuth attends a masquerade ball
that could lead either to the demise of her reputation, or the end of
her life. Reprint.",en,Fiction,http://images.amazon.com/images/P/0553578170.01.LZZZZZZZ.jpg,3.1
0553579304,And Justice There Is None,Deborah Crombie,2003.0,"Settling into their new home in London&#39;s bohemian Notting Hill,
Duncan Kincaid and Gemma James find their idyllic new world taking a
sinister turn when an antique dealer&#39;s wife is found murdered
outside her luxury mansion, and Gemma&#39;s ...",en,Fiction,http://images.amazon.com/images/P/0553579304.01.LZZZZZZZ.jpg,3.7
0553581317,Death of a Pooh-Bah (Music Lover's Mysteries),Karen Sturges,2000.0,"In the sequel to Death of a Baritone, an invitation from a long-lost
aunt takes musician Phoebe Mullins to Northampton, Massachusetts,
where she takes on the job of stage manager for a community production
of The Mikado, but the murder of ...",en,Fiction,http://images.amazon.com/images/P/0553581317.01.LZZZZZZZ.jpg,2.7
0553581465,Puzzled to Death (Puzzle Lady Mysteries (Paperback)),Parnell Hall,2002.0,"When her hometown of Bakerhaven, Connecticut, decides to host a
charity crossword puzzle tournament, Cora Felton, &quot;the Puzzle
Lady,&quot; is reluctant to become involved, until the mysterious
death of one of the celebrity contestants forces Cora ...",en,Fiction,http://images.amazon.com/images/P/0553581465.01.LZZZZZZZ.jpg,3.0
0553581724,Buried Bones,CAROLYN HAINES,2000.0,"Southern belle-turned-private investigator Sarah Booth Delaney
struggles to cope with her antebellum Delta estate&#39;s local ghost,
who is determined to save her from spinsterhood, and with Lawrence
Ambrose&#39;s dinner party, a lavish occasion ...",en,Fiction,http://images.amazon.com/images/P/0553581724.01.LZZZZZZZ.jpg,3.1
0553583999,May There Be a Road,Louis L'Amour,2002.0,"A collection of ten short adventure stories ranges from the intrigue
of South America during World War II to tales of the American
frontier, previously appearing in short story magazines during the
1950s and never before published in book ...",en,Fiction,http://images.amazon.com/images/P/0553583999.01.LZZZZZZZ.jpg,3.2
059010991X,The Great Railroad Race: The Diary of Libby West (Dear America),Kristiana Gregory,1999.0,"As the daughter of a newspaper reporter, fourteen-year-old Libby keeps
a diary account of the exciting events surrounding her during the
building of the Transcontinental Railroad in the West in 1868.",en,Juvenile nonfiction,http://images.amazon.com/images/P/059010991X.01.LZZZZZZZ.jpg,3.2
0590413996,101 Wacky Kid Jokes,Jovial Bob Stine,1997.0,"A collection of jokes about friends, siblings, parents, music and
school.",en,Humor,http://images.amazon.com/images/P/0590413996.01.LZZZZZZZ.jpg,3.4
0590420062,"Jessi Ramsey, Pet Sitter (Baby-Sitters Club (Paperback))",Ann M. Martin,1989.0,"When the Mancusis&#39; go on vacation, they call on Jessi Ramsey, once
a baby-sitter, now a pet-sitter, to take care of their many pets.
Copyright © Libri GmbH. All rights reserved.",en,Babysitters,http://images.amazon.com/images/P/0590420062.01.LZZZZZZZ.jpg,2.7
0590425080,"Stacey and the Mystery of Stoneybrook (Baby-Sitters Club, 35)",Ann M. Martin,1990.0,"Stacey discovers a haunted house in Stoneybrook. Baby Sitters Club
#35.",en,Juvenile fiction,http://images.amazon.com/images/P/0590425080.01.LZZZZZZZ.jpg,2.7
059043568X,Baby-Sitters Club #39: Poor Mallory,Ann M. Martin,1990.0,"Mallory&#39;s dad just lost his job and the baby-sitters want to do
something to make her feel better. Copyright © Libri GmbH. All rights
reserved.",en,Babysitters,http://images.amazon.com/images/P/059043568X.01.LZZZZZZZ.jpg,3.0
0590454366,Cousins,Virginia Hamilton,1993.0,"Concerned that her grandmother may die, Cammy is unprepared for the
accidental death of another relative.",en,Juvenile fiction,http://images.amazon.com/images/P/0590454366.01.LZZZZZZZ.jpg,3.2
0590457160,Roller Skates! (Hello Reader! Level 2 (Paperback)),Stephanie Calmenson,1992.0,"When the town shoe store has a big sale on roller skates, everyone
from Joe the mailman to Pete the pizza boy ends up on wheels.",en,Juvenile fiction,http://images.amazon.com/images/P/0590457160.01.LZZZZZZZ.jpg,3.2
